id,ad,education,ofjobs,yearsexp,honors,volunteer,military,empholes,occupspecific,occupbroad,workinschool,email,computerskills,specialskills,firstname,sex,race,h,l,call,city,kind,adid,fracblack,fracwhite,lmedhhinc,fracdropout,fraccolp,linc,col,expminreq,schoolreq,eoe,parent_sales,parent_emp,branch_sales,branch_emp,fed,fracblack_empzip,fracwhite_empzip,lmedhhinc_empzip,fracdropout_empzip,fraccolp_empzip,linc_empzip,manager,supervisor,secretary,offsupport,salesrep,retailsales,req,expreq,comreq,educreq,compreq,orgreq,manuf,transcom,bankreal,trade,busservice,othservice,missind,ownership
278,25,4,6,18,0,1,0,0,13,1,0,0,1,0,Greg,m,w,1,0,0,b,s,122,0.09028610587120056,0.7915024757385254,10.597808837890625,0.080463707447052,0.5225287079811096,10.567103385925293,1,2,,0,9.800000190734863,100,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Public
417,25,4,3,7,0,0,0,1,274,4,0,0,0,0,Hakim,m,b,0,1,0,b,s,248,0.018669743090867996,0.8738046884536743,10.039983749389648,0.2748854160308838,0.09255942702293396,9.381094932556152,1,,,0,17.5,100,17.5,100,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Private
278,25,4,4,14,0,1,0,0,13,1,1,0,1,1,Hakim,m,b,1,0,0,b,s,122,0.72772216796875,0.09640763700008392,9.819561958312988,0.23958374559879303,0.08863282948732376,9.081825256347656,1,2,,0,9.800000190734863,100,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Public
329,25,4,4,14,0,1,0,0,13,1,1,0,1,1,Jay,m,w,1,0,0,b,s,164,0.72772216796875,0.09640763700008392,9.819561958312988,0.23958374559879303,0.08863282948732376,9.081825256347656,1,7,,0,NA,NA,NA,NA,0,6.466213962994516e-4,0.9917016625404358,11.009770393371582,0.04892768710851669,0.31102490425109863,10.08697509765625,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
329,25,4,4,8,0,0,0,0,13,1,0,0,1,0,Jermaine,m,b,0,1,0,b,s,164,0.0547352209687233,0.8104726076126099,9.841984748840332,0.015655577182769775,0.2242186963558197,9.321345329284668,1,7,,0,NA,NA,NA,NA,0,6.466213962994516e-4,0.9917016625404358,11.009770393371582,0.04892768710851669,0.31102490425109863,10.08697509765625,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
150,25,4,4,2,0,1,1,0,267,4,1,1,1,0,Jill,f,w,1,0,0,b,s,27,0.022391991689801216,0.22154900431632996,9.614337921142578,0.3561643958091736,0.1875658631324768,9.520981788635254,1,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
95,25,4,3,7,0,0,0,1,274,4,0,0,0,0,Kareem,m,b,0,1,0,b,s,285,0.18953584134578705,0.6656018495559692,10.342870712280273,0.17312811315059662,0.1360534280538559,9.474318504333496,1,5,,0,25,260,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Private
329,25,4,6,18,0,1,0,0,13,1,0,0,1,0,Keisha,f,b,1,0,0,b,s,164,0.011153427883982658,0.9755168557167053,10.752697944641113,0.029651794582605362,0.6708378791809082,10.861917495727539,1,7,,0,NA,NA,NA,NA,0,6.466213962994516e-4,0.9917016625404358,11.009770393371582,0.04892768710851669,0.31102490425109863,10.08697509765625,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
200,25,4,6,8,0,1,0,0,21,1,1,1,1,0,Kenya,f,b,1,0,0,b,s,59,0.009224332869052887,0.9659145474433899,10.144078254699707,0.17773129045963287,0.1453946977853775,9.593764305114746,1,1,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
150,25,4,4,6,0,0,0,0,285,4,1,0,1,0,Kristen,f,w,0,1,0,b,s,27,0.009224332869052887,0.9659145474433899,10.144078254699707,0.17773129045963287,0.1453946977853775,9.593764305114746,1,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
25,25,4,2,10,0,1,0,1,7,1,0,1,1,0,Lakisha,f,b,1,0,0,b,s,95,0.3034634292125702,0.47189152240753174,10.23070240020752,0.18962882459163666,0.11975552141666412,9.334149360656738,1,some,,0,33.29999923706055,664,NA,NA,0,0.01126489881426096,0.9412426352500916,10.421268463134766,0.1367325633764267,0.2017868459224701,9.724958419799805,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Private
150,25,4,3,7,0,0,0,1,274,4,0,0,0,0,Latonya,f,b,0,1,0,b,s,27,0.018669743090867996,0.8738046884536743,10.039983749389648,0.2748854160308838,0.09255942702293396,9.381094932556152,1,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
95,25,4,6,8,0,1,0,0,21,1,1,1,1,0,Latonya,f,b,1,0,0,b,s,285,0.18953584134578705,0.6656018495559692,10.342870712280273,0.17312811315059662,0.1360534280538559,9.474318504333496,1,5,,0,25,260,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Private
150,25,4,6,8,0,1,0,0,21,1,1,1,1,0,Leroy,m,b,1,0,0,b,s,27,0.0547352209687233,0.8104726076126099,9.841984748840332,0.015655577182769775,0.2242186963558197,9.321345329284668,1,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
417,25,4,6,8,0,1,0,0,21,1,1,1,1,0,Leroy,m,b,1,0,0,b,s,248,0.009224332869052887,0.9659145474433899,10.144078254699707,0.17773129045963287,0.1453946977853775,9.593764305114746,1,,,0,17.5,100,17.5,100,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Private
95,25,4,4,2,0,1,1,0,267,4,1,1,1,0,Matthew,m,w,1,0,0,b,s,285,0.8991330862045288,0.03651202842593193,9.9992523193359375,0.2246563583612442,0.08614495396614075,9.220488548278809,1,5,,0,25,260,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Private
329,25,4,5,26,0,0,0,0,13,1,0,0,0,0,Neil,m,w,0,1,0,b,s,164,0.018669743090867996,0.8738046884536743,10.039983749389648,0.2748854160308838,0.09255942702293396,9.381094932556152,1,7,,0,NA,NA,NA,NA,0,6.466213962994516e-4,0.9917016625404358,11.009770393371582,0.04892768710851669,0.31102490425109863,10.08697509765625,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
25,25,4,6,8,0,1,0,0,267,4,0,1,0,0,Sarah,f,w,1,0,0,b,s,95,0.34248149394989014,0.4227922558784485,10.099547386169434,0.194318026304245,0.273801326751709,9.654256820678711,1,some,,0,33.29999923706055,664,NA,NA,0,0.01126489881426096,0.9412426352500916,10.421268463134766,0.1367325633764267,0.2017868459224701,9.724958419799805,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Private
417,25,4,4,6,0,0,0,0,285,4,1,0,1,0,Todd,m,w,0,1,0,b,s,248,0.43639466166496277,0.3334243893623352,9.967448234558105,0.18040287494659424,0.14475929737091064,9.17378044128418,1,,,0,17.5,100,17.5,100,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Private
245,25,4,4,6,0,0,0,0,285,4,1,0,1,0,Tremayne,m,b,0,1,0,b,s,91,0.43639466166496277,0.3334243893623352,9.967448234558105,0.18040287494659424,0.14475929737091064,9.17378044128418,1,,,0,NA,NA,NA,NA,NA,0.0065863411873579025,0.9775489568710327,10.585118293762207,0.08807924389839172,0.26102298498153687,9.821626663208008,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,
200,25,4,4,6,0,0,0,0,285,4,1,0,1,0,Tyrone,m,b,0,1,0,b,s,59,0.09028610587120056,0.7915024757385254,10.597808837890625,0.080463707447052,0.5225287079811096,10.567103385925293,1,1,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
b,251,3,2,1,0,0,0,1,313,6,0,0,1,1,Ebony,f,b,0,1,0,b,a,893,0.011153427883982658,0.9755168557167053,10.752697944641113,0.029651794582605362,0.6708378791809082,10.861917495727539,0,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,
b,251,2,4,16,0,0,0,1,27,6,0,1,1,1,Latonya,f,b,1,0,0,b,a,893,0.011153427883982658,0.9755168557167053,10.752697944641113,0.029651794582605362,0.6708378791809082,10.861917495727539,0,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,
b,251,3,5,26,1,1,0,1,313,6,1,1,1,1,Meredith,f,w,1,0,0,b,a,893,0.09028610587120056,0.7915024757385254,10.597808837890625,0.080463707447052,0.5225287079811096,10.567103385925293,0,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,
b,251,3,2,2,0,0,0,1,379,6,0,0,1,1,Sarah,f,w,0,1,0,b,a,893,0.18953584134578705,0.6656018495559692,10.342870712280273,0.17312811315059662,0.1360534280538559,9.474318504333496,0,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,
b,252,3,5,4,0,0,0,1,443,4,0,0,1,1,Ebony,f,b,0,1,0,b,a,894,0.72772216796875,0.09640763700008392,9.819561958312988,0.23958374559879303,0.08863282948732376,9.081825256347656,0,,,0,NA,NA,NA,NA,0,0.028344670310616493,0.8949357271194458,10.696954727172852,0.08352229744195938,0.39644747972488403,9.994013786315918,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
b,252,4,3,8,1,1,0,1,387,6,0,1,1,1,Kristen,f,w,1,0,1,b,a,894,0.0033358605578541756,0.9816527962684631,10.299676895141602,0.19075056910514832,0.3284306228160858,10.003830909729004,1,,,0,NA,NA,NA,NA,0,0.028344670310616493,0.8949357271194458,10.696954727172852,0.08352229744195938,0.39644747972488403,9.994013786315918,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
b,252,3,3,4,0,0,0,1,785,4,0,0,1,1,Meredith,f,w,0,1,1,b,a,894,0.011153427883982658,0.9755168557167053,10.752697944641113,0.029651794582605362,0.6708378791809082,10.861917495727539,0,,,0,NA,NA,NA,NA,0,0.028344670310616493,0.8949357271194458,10.696954727172852,0.08352229744195938,0.39644747972488403,9.994013786315918,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
b,252,4,5,9,0,1,0,1,386,6,0,1,1,1,Tanisha,f,b,1,0,1,b,a,894,0.009224332869052887,0.9659145474433899,10.144078254699707,0.17773129045963287,0.1453946977853775,9.593764305114746,1,,,0,NA,NA,NA,NA,0,0.028344670310616493,0.8949357271194458,10.696954727172852,0.08352229744195938,0.39644747972488403,9.994013786315918,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
b,254,3,3,4,0,1,0,1,33,1,1,1,1,1,Emily,f,w,1,0,0,b,a,895,0.1448434293270111,0.7160772681236267,9.96777629852295,0.0688580796122551,0.2632029950618744,9.64380931854248,0,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,
b,254,4,1,5,0,1,0,0,379,6,1,1,1,1,Keisha,f,b,1,0,0,b,a,895,0.018669743090867996,0.8738046884536743,10.039983749389648,0.2748854160308838,0.09255942702293396,9.381094932556152,1,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,
b,254,4,6,7,0,0,0,1,257,4,0,0,1,1,Lakisha,f,b,0,1,0,b,a,895,0.022391991689801216,0.22154900431632996,9.614337921142578,0.3561643958091736,0.1875658631324768,9.520981788635254,1,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,
b,254,3,2,2,0,0,0,1,379,6,0,0,1,1,Meredith,f,w,0,1,0,b,a,895,0.04982380568981171,0.8836139440536499,10.48369026184082,0.058339860290288925,0.5508026480674744,10.34338665008545,0,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,
b,255,3,3,4,0,0,0,1,785,4,0,0,1,1,Aisha,f,b,0,1,0,b,a,896,0.009224332869052887,0.9659145474433899,10.144078254699707,0.17773129045963287,0.1453946977853775,9.593764305114746,0,,,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
b,255,4,6,7,0,0,0,1,257,4,0,0,0,1,Anne,f,w,0,1,1,b,a,896,0,0.9627329111099243,11.119290351867676,0,0.7801242470741272,11.039749145507812,1,,,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
b,255,4,1,5,0,1,0,0,379,6,1,1,1,1,Carrie,f,w,1,0,1,b,a,896,0.18953584134578705,0.6656018495559692,10.342870712280273,0.17312811315059662,0.1360534280538559,9.474318504333496,1,,,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
b,255,3,3,4,0,1,0,1,33,1,1,1,1,1,Latoya,f,b,1,0,0,b,a,896,0.3034634292125702,0.47189152240753174,10.23070240020752,0.18962882459163666,0.11975552141666412,9.334149360656738,0,,,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
b,256,4,4,11,0,0,0,1,387,6,0,0,1,1,Jill,f,w,0,1,0,b,a,897,0.018669743090867996,0.8738046884536743,10.039983749389648,0.2748854160308838,0.09255942702293396,9.381094932556152,1,some,somcol,1,94.19999694824219,826,94.19999694824219,826,0,0.022391991689801216,0.22154900431632996,9.614337921142578,0.3561643958091736,0.1875658631324768,9.520981788635254,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,Nonprofit
b,256,3,5,13,0,0,0,1,307,1,0,1,1,1,Lakisha,f,b,0,1,0,b,a,897,0.011153427883982658,0.9755168557167053,10.752697944641113,0.029651794582605362,0.6708378791809082,10.861917495727539,0,some,somcol,1,94.19999694824219,826,94.19999694824219,826,0,0.022391991689801216,0.22154900431632996,9.614337921142578,0.3561643958091736,0.1875658631324768,9.520981788635254,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,Nonprofit
b,256,4,5,14,0,1,0,1,285,3,0,1,1,0,Sarah,f,w,1,0,0,b,a,897,0.009224332869052887,0.9659145474433899,10.144078254699707,0.17773129045963287,0.1453946977853775,9.593764305114746,1,some,somcol,1,94.19999694824219,826,94.19999694824219,826,0,0.022391991689801216,0.22154900431632996,9.614337921142578,0.3561643958091736,0.1875658631324768,9.520981788635254,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,Nonprofit
b,256,4,4,13,0,1,0,1,313,6,0,1,1,1,Tamika,f,b,1,0,0,b,a,897,0.3034634292125702,0.47189152240753174,10.23070240020752,0.18962882459163666,0.11975552141666412,9.334149360656738,1,some,somcol,1,94.19999694824219,826,94.19999694824219,826,0,0.022391991689801216,0.22154900431632996,9.614337921142578,0.3561643958091736,0.1875658631324768,9.520981788635254,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,Nonprofit
b,257,3,5,4,0,0,0,1,443,4,0,0,1,1,Allison,f,w,0,1,0,b,a,898,0.0033358605578541756,0.9816527962684631,10.299676895141602,0.19075056910514832,0.3284306228160858,10.003830909729004,0,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,
b,257,2,5,19,0,1,0,0,22,1,0,1,0,0,Emily,f,w,1,0,0,b,a,898,0.04982380568981171,0.8836139440536499,10.48369026184082,0.058339860290288925,0.5508026480674744,10.34338665008545,0,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,
b,257,3,3,7,0,0,0,1,385,6,1,0,1,1,Kenya,f,b,0,1,0,b,a,898,0.72772216796875,0.09640763700008392,9.819561958312988,0.23958374559879303,0.08863282948732376,9.081825256347656,0,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,
b,257,3,6,16,0,1,0,0,21,1,1,1,1,1,Latoya,f,b,1,0,0,b,a,898,0.011417697183787823,0.9559943079948425,10.511049270629883,0.1684110313653946,0.4069933295249939,10.386931419372559,0,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,
b,258,3,5,13,0,0,0,1,27,1,1,0,1,1,Allison,f,w,0,1,0,b,a,899,0.009224332869052887,0.9659145474433899,10.144078254699707,0.17773129045963287,0.1453946977853775,9.593764305114746,0,,,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
b,258,4,4,13,0,1,0,1,313,6,0,1,1,1,Anne,f,w,1,0,0,b,a,899,0.04982380568981171,0.8836139440536499,10.48369026184082,0.058339860290288925,0.5508026480674744,10.34338665008545,1,,,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
b,258,4,5,14,0,1,0,1,285,3,0,1,1,0,Lakisha,f,b,1,0,0,b,a,899,0.018669743090867996,0.8738046884536743,10.039983749389648,0.2748854160308838,0.09255942702293396,9.381094932556152,1,,,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
b,258,3,3,7,0,0,0,1,385,6,1,0,1,1,Tamika,f,b,0,1,0,b,a,899,0.011417697183787823,0.9559943079948425,10.511049270629883,0.1684110313653946,0.4069933295249939,10.386931419372559,0,,,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
a,25b,4,2,6,0,1,0,1,461,4,1,1,1,0,Kristen,f,w,1,0,1,b,s,316,0.09028610587120056,0.7915024757385254,10.597808837890625,0.080463707447052,0.5225287079811096,10.567103385925293,1,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
a,25b,4,3,7,0,0,0,1,274,4,0,0,0,0,Latonya,f,b,0,1,1,b,s,316,0.5868621468544006,0.3378662168979645,10.291060447692871,0.18047258257865906,0.13241860270500183,9.400629997253418,1,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
a,25b,4,2,6,0,0,0,0,27,1,1,0,0,0,Neil,m,w,0,1,0,b,s,316,0.018669743090867996,0.8738046884536743,10.039983749389648,0.2748854160308838,0.09255942702293396,9.381094932556152,1,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
a,25b,4,4,4,0,1,1,0,267,4,1,1,1,0,Tyrone,m,b,1,0,0,b,s,316,0.72772216796875,0.09640763700008392,9.819561958312988,0.23958374559879303,0.08863282948732376,9.081825256347656,1,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
b,26,3,3,5,0,1,0,0,379,6,1,1,1,0,Aisha,f,b,1,0,0,c,a,900,0.512182354927063,0.29889920353889465,9.662879943847656,0.25743797421455383,0.03578464686870575,8.733271598815918,0,,,0,NA,NA,NA,NA,0,0.0013998340582475066,0.961167573928833,11.463924407958984,0.029448362067341805,0.49688926339149475,10.958757400512695,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,Private
b,26,4,2,9,1,0,0,1,313,5,0,0,1,0,Anne,f,w,0,1,0,c,a,900,0.512182354927063,0.29889920353889465,9.662879943847656,0.25743797421455383,0.03578464686870575,8.733271598815918,1,,,0,NA,NA,NA,NA,0,0.0013998340582475066,0.961167573928833,11.463924407958984,0.029448362067341805,0.49688926339149475,10.958757400512695,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,Private
b,26,4,3,4,0,0,0,1,313,5,0,0,1,0,Latoya,f,b,0,1,0,c,a,900,0.3453595042228699,0.6115502119064331,10.512899398803711,0.14609892666339874,0.4462009072303772,10.184900283813477,1,,,0,NA,NA,NA,NA,0,0.0013998340582475066,0.961167573928833,11.463924407958984,0.029448362067341805,0.49688926339149475,10.958757400512695,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,Private
b,26,3,3,2,0,1,1,0,316,6,1,1,1,0,Laurie,f,w,1,0,0,c,a,900,0.5308703184127808,0.2944415211677551,10.244058609008789,0.2161736637353897,0.09434805810451508,9.266626358032227,0,,,0,NA,NA,NA,NA,0,0.0013998340582475066,0.961167573928833,11.463924407958984,0.029448362067341805,0.49688926339149475,10.958757400512695,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,Private
b,26,4,4,5,0,1,0,0,34,1,1,1,1,0,Brendan,m,w,1,0,0,c,a,901,0.002795683452859521,0.952140212059021,10.453600883483887,0.23644527792930603,0.12498008459806442,9.621058464050293,1,some,,0,55,200,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Private
b,26,0,2,6,0,0,0,0,13,1,0,0,1,1,Brett,m,w,0,1,0,c,a,901,0.45430296659469604,0.27144917845726013,9.895606994628906,0.24814151227474213,0.15117193758487701,9.291090965270996,0,some,,0,55,200,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Private
b,26,2,5,3,0,0,0,1,804,6,0,0,1,0,Leroy,m,b,0,1,0,c,a,901,0.10974837094545364,0.5074464082717896,9.869257926940918,0.2993382513523102,0.09411431849002838,9.028338432312012,0,some,,0,55,200,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Private
b,26,4,5,3,0,1,0,1,285,4,1,1,1,0,Tremayne,m,b,1,0,0,c,a,901,NA,NA,NA,NA,NA,NA,1,some,,0,55,200,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Private
b,26,4,2,6,0,0,0,0,389,6,1,0,1,0,Anne,f,w,0,1,0,c,a,902,0.19882352650165558,0.5691676139831543,10.068281173706055,0.1397114247083664,0.2880133092403412,9.64749813079834,1,some,hsg,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,
b,26,4,6,4,0,0,0,0,25,1,1,1,1,1,Emily,f,w,1,0,0,c,a,902,0.049821846187114716,0.8476442694664001,10.377171516418457,0.09828268736600876,0.4448947012424469,10.201998710632324,1,some,hsg,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,
b,26,4,4,7,0,0,0,0,316,6,1,1,1,0,Keisha,f,b,1,0,0,c,a,902,0.3975946605205536,0.18019559979438782,9.876218795776367,0.3128727674484253,0.030846862122416496,8.728263854980469,1,some,hsg,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,
b,26,4,4,6,0,0,0,1,27,1,0,0,1,1,Latoya,f,b,0,1,0,c,a,902,0.512182354927063,0.29889920353889465,9.662879943847656,0.25743797421455383,0.03578464686870575,8.733271598815918,1,some,hsg,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,
b,26,4,4,4,0,0,0,1,27,1,0,0,1,1,Kristen,f,w,0,1,0,c,a,903,0.9920427203178406,0.00481428811326623,8.841737747192383,0.2950934171676636,0.05318167060613632,8.507345199584961,1,5,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,
b,26,4,2,4,0,0,0,0,389,6,1,0,1,0,Latoya,f,b,0,1,0,c,a,903,0.08073566854000092,0.888373851776123,10.408827781677246,0.23368677496910095,0.0872853547334671,9.532858848571777,1,5,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,
b,26,4,4,5,0,1,0,1,379,6,0,1,1,1,Sarah,f,w,1,0,0,c,a,903,0.9487666487693787,0.0330410972237587,10.29576587677002,0.18481998145580292,0.10012099891901016,9.191259384155273,1,5,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,
b,26,4,5,5,0,1,0,1,34,1,1,1,1,0,Tamika,f,b,1,0,0,c,a,903,0.9770772457122803,0.014099708758294582,10.03205680847168,0.23124893009662628,0.05475415289402008,8.87933349609375,1,5,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,
418,26,4,3,7,0,0,0,1,274,4,0,0,0,0,Aisha,f,b,0,1,0,b,s,249,0.5868621468544006,0.3378662168979645,10.291060447692871,0.18047258257865906,0.13241860270500183,9.400629997253418,1,,,0,17.5,110,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,Private
391,26,4,2,10,0,1,0,1,7,1,0,1,1,0,Aisha,f,b,1,0,0,b,s,223,0.5868621468544006,0.3378662168979645,10.291060447692871,0.18047258257865906,0.13241860270500183,9.400629997253418,1,,,0,NA,NA,NA,NA,0,0.00609487434849143,0.9748494625091553,10.868910789489746,0.10776178538799286,0.19000586867332458,9.810604095458984,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,Private
